"","old_game_id","play_id","play_type_nfl","defteam","week","complete_pass","wp","yac_allowed","yac_epa_allowed","xyac_epa_allowed","xyac_mean_yardage_allowed","is_screen_pass"
"1",2022112001,56,"PASS","CAR",11,1,0.546261787414551,2,0.227716252207756,0.384683603523713,4.93029601866874,0
"2",2022112001,117,"PASS","CAR",11,1,0.55052924156189,7,0.4020353006199,0.265917276272434,4.71961048462254,0
"3",2022112001,163,"PASS","CAR",11,1,0.566531538963318,2,-0.0362013960257173,0.913998368775429,6.93411785550416,0
"4",2022112001,231,"PASS","BAL",11,1,0.482290267944336,0,0,0.155985413475038,2.97124955426261,0
"5",2022112001,260,"PASS","BAL",11,1,0.507005155086517,4,0.407411624677479,1.29749118590278,10.7413061370244,0
"6",2022112001,333,"PASS","BAL",11,1,0.529992997646332,0,0,0.507783549131582,4.23381752031855,0
"7",2022112001,603,"PASS","BAL",11,1,0.451882421970367,2,0.248470216523856,1.19291802496951,5.47214277032617,0
"8",2022112001,672,"PASS","CAR",11,1,0.537136375904083,0,0,0.59810634091411,3.77925217216398,0
"9",2022112001,746,"PASS","CAR",11,1,0.5617915391922,13,1.78401744086295,1.42483850353713,10.9462334790587,0
"10",2022112001,896,"PASS","BAL",11,1,0.439050614833832,0,0,1.08517349616552,4.11621305852168,0
"11",2022112001,977,"PASS","CAR",11,1,0.558989465236664,0,0,1.3085022850257,9.56233760774194,0
"12",2022112001,1001,"PASS","CAR",11,1,0.509804308414459,1,1.95233982172795,1.00911620648041,2.68187736571417,0
"13",2022112001,1035,"PASS","CAR",11,1,0.597124099731445,0,0,0.360262277211605,3.41062275413424,0
"14",2022112001,1106,"PASS","BAL",11,1,0.510962307453156,1,0.256173403235152,0.345390981581011,3.4187235396239,0
"15",2022112001,1156,"PASS","BAL",11,1,0.529542922973633,6,0.697467668913305,1.14376380866576,10.8441870861716,0
"16",2022112001,1387,"PASS","CAR",11,1,0.516031861305237,0,0,0.225982493581988,3.74938144741463,0
"17",2022112001,1507,"PASS","CAR",11,1,0.558295905590057,6,0.283841199590825,0.738466815639568,9.85300415867096,0
"18",2022112001,1531,"PASS","CAR",11,1,0.551090121269226,2,0.418687814380974,0.42857145381259,3.7674364761333,0
"19",2022112001,1555,"PASS","CAR",11,1,0.571943998336792,0,0,0.497421621612254,4.34082103788387,0
"20",2022112001,1639,"PASS","CAR",11,1,0.56903338432312,18,1.33383264386794,0.299912598262432,4.10568721068557,0
"21",2022112001,1824,"PASS","BAL",11,1,0.371598333120346,4,0.44397423742339,0.910894265080831,7.44759741512826,0
"22",2022112001,2107,"PASS","BAL",11,1,0.346715301275253,6,0.430280094151385,0.310158710097112,4.23315123378416,0
"23",2022112001,2157,"PASS","BAL",11,1,0.483522027730942,3,0.595020476379432,1.25591186389999,7.42957799899159,0
"24",2022112001,2351,"PASS","CAR",11,1,0.5872363448143,0,0,0.311635576573062,4.63227549564908,0
"25",2022112001,2400,"PASS","CAR",11,1,0.601688981056213,4,0.594579410273582,0.969208623239741,7.74835954417358,0
"26",2022112001,2429,"PASS","CAR",11,1,0.607062101364136,1,0.185802375897765,1.05310666638318,5.8683174395992,0
"27",2022112001,2453,"PASS","CAR",11,1,0.594574511051178,0,0,0.384354854529001,4.93261254337267,0
"28",2022112001,2666,"PASS","BAL",11,1,0.43200346827507,2,0.254636796191335,0.4588926085036,4.34104646999185,0
"29",2022112001,2715,"PASS","BAL",11,1,0.458863317966461,5,1.78295223065652,0.539660293338095,3.84655969812593,0
"30",2022112001,2833,"PASS","BAL",11,1,0.41960221529007,10,0.857270014472306,0.928028860265424,7.79455575429893,0
"31",2022112001,2903,"PASS","CAR",11,1,0.552367806434631,10,1.14564315252937,1.2460390197489,10.9055965947118,0
"32",2022112001,2981,"PASS","CAR",11,1,0.547278642654419,0,0,0.360650132586922,4.84354824895854,0
"33",2022112001,3047,"PASS","CAR",11,1,0.608900845050812,6,0.771818514447659,0.661975605411508,6.22551388283318,0
"34",2022112001,3103,"PASS","CAR",11,1,0.635636329650879,4,0.237946044653654,0.207311595734455,2.83854400846758,0
"35",2022112001,3288,"PASS","BAL",11,1,0.307060718536377,-1,-4.12346157897264,0.641230133610287,3.82322351752373,0
"36",2022112001,3491,"PASS","BAL",11,1,0.0532889850437641,4,0.230603071395308,0.488589174021088,4.08187342328893,0
"37",2022112001,3728,"PASS","BAL",11,1,0.0510589107871056,2,0.0908747719367966,0.275933404667938,4.28922633851471,0
"38",2022112001,3752,"PASS","BAL",11,1,0.0519008934497833,13,1.19214581139386,0.783478469961492,5.87007728596654,0
"39",2022112000,78,"PASS","CHI",11,1,0.52802985906601,4,1.18879760010168,0.751710427696992,3.90791868854285,0
"40",2022112000,146,"PASS","CHI",11,1,0.566671550273895,10,1.02479656646028,0.529745009516754,4.39274053231929,0
"41",2022112000,217,"PASS","CHI",11,1,0.632375121116638,0,0,0.141190718943446,2.56554815819254,0
"42",2022112000,286,"PASS","CHI",11,1,0.703441321849823,0,0,NA,NA,0
